tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt10058928,videoGame,Tropico 3,Tropico 3,0,2009,\N,\N,Adventure,6.8,50.0
tt10058940,videoGame,Luxor 3,Luxor 3,0,2007,\N,\N,\N,7.6,19.0
tt10058948,videoGame,Luxor 2,Luxor 2,0,2006,\N,\N,\N,6.5,23.0
tt10058952,videoGame,House Flipper,House Flipper,0,2018,\N,\N,\N,6.8,129.0
tt10058964,videoGame,Grand Ages: Rome,Grand Ages: Rome,0,2009,\N,\N,"Adventure,History,War",5.5,14.0
tt10058970,videoGame,Genital Jousting,Genital Jousting,1,2018,\N,\N,"Adult,Comedy",4.9,15.0
tt10059006,videoGame,CrossCells,CrossCells,0,2017,\N,\N,\N,7.0,7.0
tt10059014,videoGame,Displaced,Displaced,0,2017,\N,\N,"Action,Drama",8.2,14.0
tt10059020,videoGame,Glory of the Roman Empire,Glory of the Roman Empire,0,2006,\N,\N,"History,War",6.1,10.0
tt10059030,videoGame,Government Simulator,Government Simulator,0,2017,\N,\N,\N,6.2,9.0
tt10059230,videoGame,DayZ,DayZ,0,2018,\N,\N,Sci-Fi,5.9,56.0
tt10060448,videoGame,Once Upon a Time in Peekskill,Once Upon a Time in Peekskill,0,2019,\N,\N,Crime,,
tt10060516,videoGame,Command Craft,Komando kurafuto,0,2019,\N,\N,Action,,
tt10060522,videoGame,Akuma ni tamashii uttemita,Akuma ni tamashii uttemita,0,2019,\N,\N,Action,,
tt10060524,videoGame,Brave Frontier Rouge Story,Bureibu furontia rôgu sutôrî: Gizoku Zerunaito to kaze no himegimi,0,2019,\N,\N,Adventure,,
tt10060530,videoGame,Monochrome Order,Monokurômu ôdâ: Aizedeshiru no saiteisha,0,2019,\N,\N,Adventure,,
tt10062792,videoGame,Thousand Memories,Sauzando memorîzu,0,2013,\N,\N,Adventure,,
tt10064424,videoGame,Vampire: The Masquerade - Bloodlines 2,Vampire: The Masquerade - Bloodlines 2,0,2024,\N,\N,"Action,Drama,Fantasy",,
tt10064666,videoGame,Emergency 20,Emergency 20,0,2017,\N,\N,Action,,
tt1006956,videoGame,Simon the Sorcerer 3D,Simon the Sorcerer 3D,0,2002,\N,\N,"Adventure,Fantasy",6.0,38.0
tt10070742,videoGame,Touhou 1 Rei'iden: Highly Responsive to Prayers,Touhou 1 Rei'iden: Highly Responsive to Prayers,0,1996,\N,\N,"Action,Animation,Fantasy",7.7,17.0
tt10071026,videoGame,Shareku!,Shareku!,0,2019,\N,\N,Comedy,,
tt10071028,videoGame,Kafun hebun,Kafun hebun,0,2019,\N,\N,Comedy,,
tt10071030,videoGame,Touhou 2 Fuumaroku: Story of Eastern Wonderland,Touhou 2 Fuumaroku: Story of Eastern Wonderland,0,1997,\N,\N,"Action,Animation,Fantasy",8.6,6.0
tt10071036,videoGame,Disgaea RPG,Makai senki Disugaia RPG,0,2019,\N,\N,Action,,
tt10071040,videoGame,Bit Nyanters,Bitto nyantâzu,0,2019,\N,\N,Action,,
tt10071046,videoGame,Tosca,Tosca,0,2019,\N,\N,Action,,
tt10071052,videoGame,Trinity Seven: Phantasm Library & Seventh Sol,Toriniti sebun: Mugen toshokan to dai-7 no taiyou,0,2019,\N,\N,Action,,
tt10071058,videoGame,Twipet,Tsuipetto,0,2019,\N,\N,Comedy,,
tt10071364,videoGame,Touhou 3 Yumejikuu: Phantasmagoria of Dim. Dream,Touhou 3 Yumejikuu: Phantasmagoria of Dim. Dream,0,1997,\N,\N,"Action,Animation,Fantasy",7.9,9.0
tt10071382,videoGame,Touhou 4 Gensoukyou: Lotus Land Story,Touhou 4 Gensoukyou: Lotus Land Story,0,1998,\N,\N,"Action,Animation,Fantasy",8.5,14.0
tt10071398,videoGame,Touhou 5 Kaikidan: Mystic Square,Touhou 5 Kaikidan: Mystic Square,0,1998,\N,\N,"Action,Animation,Fantasy",8.7,7.0
tt10073646,videoGame,St. Noire,St. Noire,0,2019,\N,\N,Crime,,
tt10074292,videoGame,Long Live the King,Long Live the King,0,\N,\N,\N,Fantasy,,
tt10078562,videoGame,Euro Truck Simulator 2,Euro Truck Simulator 2,0,2012,\N,\N,Sport,7.9,426.0
tt1007919,videoGame,Bad Day on the Midway,Bad Day on the Midway,0,1995,\N,\N,"Adventure,Crime,Mystery",8.0,7.0
tt1007943,videoGame,James Burke's Connections,Connections,0,1996,\N,\N,"Adventure,History,Mystery",8.5,13.0
tt1007945,videoGame,The Crystal Skull,The Crystal Skull,0,1996,\N,\N,"Adventure,History",,
tt10079800,videoGame,Energy Invasion,Energy Invasion,0,2018,\N,\N,Action,1.6,10.0
tt1008064,videoGame,Wrath of the Gods,Wrath of the Gods,0,1994,\N,\N,"Adventure,Comedy,Fantasy",7.8,10.0
tt10081504,videoGame,Sengoku Collection,Sengoku korekushon,0,2010,\N,\N,Action,,
tt10081764,videoGame,The Occupation,The Occupation,0,2019,\N,\N,Thriller,6.7,10.0
tt10084332,videoGame,Draw Rider 2,Draw Rider 2,0,2019,\N,\N,Adventure,,
tt1008658,videoGame,The Alamo: Fight for Independence,The Alamo: Fight for Independence,0,2004,\N,\N,Adventure,,
tt1008665,videoGame,Battle for Troy,Battle for Troy,0,2004,\N,\N,"History,War",7.4,7.0
tt1008671,videoGame,Everest: The Ultimate Strategy Game,Everest: The Ultimate Strategy Game,0,2004,\N,\N,\N,,
tt10086796,videoGame,Grim Dawn: Forgotten Gods,Grim Dawn: Forgotten Gods,0,2019,\N,\N,"Action,Adventure,Fantasy",7.6,32.0
tt1008710,videoGame,Riot Police,Riot Police,0,2003,\N,48,\N,,
tt10091042,videoGame,Liberty Lane,Liberty Lane,0,2019,\N,\N,Action,,
tt10091654,videoGame,Kirby's Dream Collection: Special Edition,Hoshi no Kâbî 20-shunen Special Collection,0,2012,\N,\N,"Action,Adventure,Family",8.6,19.0
tt10091716,videoGame,Team Kirby Clash Deluxe,Minna de! Kirby Hunters Z,0,2017,\N,\N,"Action,Fantasy",5.6,21.0
tt10091954,videoGame,The World Next Door,The World Next Door,0,2019,\N,\N,Adventure,5.6,16.0
tt10093186,videoGame,Yo-kai Watch 3: Sushi,Yo-kai Watch 3: Sushi,0,2016,\N,\N,Adventure,,
tt10093216,videoGame,Yo-kai Watch 3: Tempura,Yo-kai Watch 3: Tempura,0,2016,\N,\N,Adventure,,
tt10093222,videoGame,Yo-kai Watch 3: Sukiyaki,Yo-kai Watch 3: Sukiyaki,0,2016,\N,\N,Adventure,,
tt10093280,videoGame,Yo-kai Watch Blasters: White Dog Squad,Yo-kai Watch Blasters: White Dog Squad,0,2015,\N,\N,Adventure,,
tt10093312,videoGame,Yo-kai Watch Blasters: Red Cat Corps,Yo-kai Watch Blasters: Red Cat Corps,0,2015,\N,\N,Adventure,,
tt10093366,videoGame,Yo-kai Watch Busters 2: Secret Treasure of the Legendary Banbarayar - Sword,Yo-kai Watch Busters 2: Secret Treasure of the Legendary Banbarayar - Sword,0,2017,\N,\N,Adventure,,
tt10093368,videoGame,Yo-kai Watch Busters 2: Secret Treasure of the Legendary Banbarayar - Magnum,Yo-kai Watch Busters 2: Secret Treasure of the Legendary Banbarayar - Magnum,0,2017,\N,\N,Adventure,,
tt10094378,videoGame,Trover Saves the Universe,Trover Saves the Universe,0,2019,\N,\N,"Action,Animation,Comedy",8.2,226.0
tt10095850,videoGame,Yo-kai Watch 4,Yo-kai Watch 4,0,2019,\N,\N,Adventure,,
tt10095886,videoGame,The Night Journey,The Night Journey,0,2018,\N,\N,\N,,
tt10096822,videoGame,Quiz Magic Academy: Lost Fantarium,Kuizu majikku akademî: Rosuto fantariumu,0,2018,\N,\N,Action,,
tt10097894,videoGame,Fairy Tail: Portable Guild,Fairy Tail: Portable Guild,0,2010,\N,\N,Action,,
tt1009984,videoGame,Barbie: Princess and the Pauper,Barbie: Princess and the Pauper,0,2004,\N,\N,"Adventure,Family",7.1,50.0
tt10101078,videoGame,Borderlands 3,Borderlands 3,0,2019,\N,\N,"Action,Adventure,Comedy",8.0,2288.0
tt10101932,videoGame,Fight of Gods,Fight of Gods,0,2017,\N,\N,Action,2.7,8.0
tt1010257,videoGame,Simon the Sorcerer: Chaos Happens,Simon the Sorcerer - Chaos ist das halbe Leben,0,2007,\N,\N,"Adventure,Fantasy",6.6,30.0
tt10102970,videoGame,Gwent: Homecoming,Gwint: Homecoming,0,2018,\N,\N,"Action,Adventure,Fantasy",7.3,29.0
tt1010301,videoGame,The Sting!,Der Clou! 2,0,2001,\N,\N,\N,6.4,14.0
tt1010302,videoGame,The Clue!,Der Clou!,0,1994,\N,\N,\N,,
tt1010304,videoGame,DEL Eishockey Manager 2005,DEL Eishockey Manager 2005,0,2004,\N,\N,Sport,,
tt1010314,videoGame,Harrier Attack,Harrier Attack,0,1983,\N,\N,Action,7.0,14.0
tt1010327,videoGame,Rent-a-Hero,Rent-a-Hero,0,1998,\N,\N,"Adventure,Fantasy",,
tt10103424,videoGame,Stabbed,Stabbed,0,2013,\N,2,Animation,,
tt1010345,videoGame,Undercover: Operation Wintersun,Undercover - Operation Wintersonne,0,2006,\N,\N,"Action,Adventure",6.6,16.0
tt1010383,videoGame,Caesar IV,Caesar IV,0,2006,\N,\N,"Adventure,History,War",6.8,64.0
tt10105392,videoGame,Sakura Wars,Shin Sakura Taisen,0,2019,\N,\N,"Action,Animation,Romance",7.3,34.0
tt10109970,videoGame,Iron Marines,Iron Marines,0,2018,\N,\N,"Action,Adventure,Fantasy",7.8,26.0
tt10110326,videoGame,Mario & Sonic at the Olympic Games: Tokyo 2020,Mario & Sonikku at Tôkyô 2020 orinpikku,0,2019,\N,\N,"Family,Sport",6.1,141.0
tt10111272,videoGame,Elysium,Elysium,0,1993,\N,\N,History,,
tt10111290,videoGame,Dino Wars,Dino Wars,0,1991,\N,\N,Action,,
tt10111302,videoGame,Clever & Smart,Clever & Smart,0,1987,\N,\N,Comedy,,
tt10111314,videoGame,Western Games,Western Games,0,1987,\N,\N,"Sport,Western",,
tt10111324,videoGame,Vampire's Empire,Vampire's Empire,0,1988,\N,\N,Action,,
tt10111332,videoGame,Beam,Beam,0,1989,\N,\N,Action,,
tt10111350,videoGame,The Second World,The Second World,0,1990,\N,\N,Sci-Fi,,
tt10111356,videoGame,Domination,Domination,0,1990,\N,\N,Action,,
tt10111376,videoGame,USS John Young,USS John Young,0,1992,\N,\N,"Action,War",,
tt10111388,videoGame,Doubutsu tawâ batoru,Doubutsu tawâ batoru,0,2017,\N,\N,Comedy,,
tt10111392,videoGame,Danny: The Horror Game,Danny: The Horror Game,0,2019,\N,\N,Horror,,
tt10111398,videoGame,Who Is Zombie,Fuizu zonbi,0,2019,\N,\N,Comedy,,
tt10111414,videoGame,Drilling Billy,Drilling Billy,0,1997,\N,\N,Action,,
tt10111424,videoGame,Cyber World,Cyber World,0,1990,\N,\N,Sci-Fi,,
tt10111426,videoGame,Wall$treet,Wall$treet,0,1990,\N,\N,Action,,
tt10111468,videoGame,Air Supply,Air Supply,0,1990,\N,\N,Action,,
tt10111480,videoGame,Mini Golf,Mini Golf,0,1988,\N,\N,Sport,,
tt10111486,videoGame,Dynatech,Dynatech,0,1992,\N,\N,Sci-Fi,,
tt10112152,videoGame,Emergency 5,Emergency 5,0,2014,\N,\N,Action,,
tt10114586,videoGame,Emergency 2017,Emergency 2017,0,2016,\N,\N,Action,,
tt10115732,videoGame,Genesis,Genesis,0,2019,\N,\N,Action,,
tt10116562,videoGame,Dying Light: Bad Blood,Dying Light: Bad Blood,0,2018,\N,\N,"Action,Horror,Sci-Fi",5.5,18.0
tt10121918,videoGame,Kill La Kill If,Kill La Kill If,0,2019,\N,\N,"Action,Animation,Comedy",7.4,88.0
tt10126036,videoGame,Suicide Guy,Suicide Guy,0,2017,\N,\N,Mystery,5.8,33.0
tt1012673,videoGame,Atomic Betty,Atomic Betty,0,2005,\N,\N,Action,,
tt10127270,videoGame,NBA Live 19,NBA Live 19,0,2018,\N,\N,Sport,6.3,63.0
tt10127910,videoGame,The Voice of the Forest,The Voice of the Forest,0,2018,\N,\N,Animation,,
tt10128106,videoGame,Arabians Lost: The Engagement on Desert,Arabians Lost: The Engagement on Desert,0,2006,\N,\N,"Adventure,Romance",,
tt10130942,videoGame,Total Seduction,Total Seduction,1,2016,\N,\N,"Adult,Adventure",9.1,13.0
tt10131256,videoGame,Florence,Florence,0,2018,\N,\N,"Adventure,Romance",7.4,123.0
tt10133874,videoGame,The Complex,The Complex,0,2020,\N,\N,"Sci-Fi,Thriller",6.5,383.0
tt10140656,videoGame,Keep Talking and Nobody Explodes,Keep Talking and Nobody Explodes,0,2015,\N,\N,"Action,Adventure,Thriller",7.2,71.0
tt10140700,videoGame,Holy Diver,Holy Diver,0,1989,\N,\N,Fantasy,6.2,9.0
tt10140898,videoGame,We Happy Few: Roger & James in They Came from Below,We Happy Few: Roger & James in They Came from Below,0,2019,\N,\N,Sci-Fi,6.6,17.0
tt10141774,videoGame,Rainbow Reactor,Rainbow Reactor,0,2019,\N,\N,Action,,
tt10142028,videoGame,Namahamu: Life with Hamster,Namahamu,0,2019,\N,\N,Comedy,,
tt10142030,videoGame,Neko & Dragon,Neko to doragon,0,2019,\N,\N,Comedy,,
tt10142034,videoGame,Generation Zero,Generation Zero,0,2019,\N,\N,"Action,Mystery,Sci-Fi",6.3,116.0
tt10143364,videoGame,DigRun,DigRun,0,2015,\N,\N,Action,,
tt1014671,videoGame,Armored Core 4,Armored Core 4,0,2006,\N,\N,"Action,Adventure,Sci-Fi",6.6,61.0
tt1014679,videoGame,Naruto: Uzumaki Chronicles,Naruto: Uzumaki ninden,0,2005,\N,\N,"Action,Adventure,Fantasy",7.0,98.0
tt10149268,videoGame,Metropolis: Lux Obscura,Metropolis: Lux Obscura,0,2017,\N,\N,"Action,Mystery",6.6,11.0
tt10150528,videoGame,Mini Metro,Mini Metro,0,2014,\N,\N,\N,6.9,57.0
tt10150774,videoGame,Earth Defense Force: Iron Rain,Earth Defense Force: Iron Rain,0,2019,\N,\N,Action,6.3,17.0
tt10150986,videoGame,Devra's Surveillance Op,Devra's Surveillance Op,0,2016,\N,\N,Adventure,,
tt10152038,videoGame,Pop Team Epic Plus Plus,Poputepipikku++: Popuko Pipiko no yuujou daisakusen,0,2019,\N,\N,Comedy,,
tt10152044,videoGame,Engage Princess,Engêji purinsu,0,2019,\N,\N,Adventure,,
tt10152052,videoGame,Ikemen serebu manshon: Reboot,Ikemen serebu manshon: Reboot,0,2019,\N,\N,Comedy,,
tt10152060,videoGame,Star Aider,Sutâ eidâ,0,2019,\N,\N,Action,,
tt10152064,videoGame,Koupenchan: Hanamaru biyori,Koupenchan: Hanamaru biyori,0,2019,\N,\N,Comedy,,
tt10152066,videoGame,Criminal Girls X,Kuriminaru gâruzu X,0,2019,\N,\N,Action,,
tt10152072,videoGame,"Wake Up, Girls!: Shinsei no tenshi","Wake Up, Girls!: Shinsei no tenshi",0,2018,\N,\N,Music,,
tt10152586,videoGame,Abenteuer Weltraum,Abenteuer Weltraum,0,1996,\N,\N,History,,
tt1015455,videoGame,22 Dog Games,22 Dog Games,0,2007,\N,\N,\N,,
tt10154618,videoGame,Thunder,Thunder,0,2019,\N,\N,\N,,
tt1015475,videoGame,Transformers: The Game,Transformers: The Game,0,2007,\N,\N,"Action,Adventure,Sci-Fi",5.6,1058.0
tt10154898,videoGame,Meiji Toukyou renka: Haikara deeto,Meiji Toukyou renka: Haikara deeto,0,2018,\N,\N,Romance,,
tt10154934,videoGame,Double Face,Daburu feisu: 2-ri no kon'yakusha,0,2019,\N,\N,Romance,,
tt10154952,videoGame,Diabolik Lovers: Chaos Lineage,Diabolik Lovers: Chaos Lineage,0,2019,\N,\N,Romance,6.7,17.0
tt10154954,videoGame,Kenka banchou otome: 2nd Rumble!!,Kenka banchou otome: 2nd Rumble!!,0,2019,\N,\N,Romance,,
tt10156162,videoGame,Totally Accurate Battle Simulator,Totally Accurate Battle Simulator,0,2019,\N,\N,"Action,Comedy,War",7.5,216.0
tt10156612,videoGame,Maggie's Apartment,Maggie's Apartment,0,2017,\N,\N,\N,,
tt10156616,videoGame,Gunstorm 2,Gunstorm 2,0,2010,\N,\N,Adventure,,
tt10156916,videoGame,Superflight,Superflight,0,2017,\N,\N,"Action,Adventure,Sport",7.2,12.0
tt10157562,videoGame,Jupiter & Mars,Jupiter & Mars,0,2019,\N,\N,Adventure,,
tt10159206,videoGame,Poseidon's Hidden Treasure,Poseidon's Hidden Treasure,0,2019,\N,\N,Action,,
tt1016028,videoGame,Tetris Evolution,Tetris Evolution,0,2007,\N,\N,Action,6.2,16.0
tt1016087,videoGame,Sam and Max: Abe Lincoln Must Die!,Sam and Max: Abe Lincoln Must Die!,0,2007,\N,\N,Adventure,8.4,121.0
tt1016088,videoGame,Sam and Max: Reality 2.0,Sam and Max: Reality 2.0,0,2007,\N,\N,Adventure,8.4,117.0
tt10165850,videoGame,8 Eyes,Eito Aizu,0,1988,\N,\N,"Action,Adventure",4.7,20.0
tt10167024,videoGame,Tyrävyö: Uskoin Niin,Tyrävyö: Uskoin Niin,0,2002,\N,\N,"Music,Short",,
tt10167656,videoGame,Kingdom Hearts: The Story So Far,Kingdom Hearts: The Story So Far,0,2018,\N,\N,"Action,Adventure,Family",8.4,31.0
tt10170810,videoGame,Bitlife,Bitlife,0,2018,\N,\N,Drama,7.3,64.0
tt10172882,videoGame,X-Plane 11,X-Plane 11,0,2017,\N,\N,Adventure,7.9,10.0
tt1017443,videoGame,Hoyle Casino Empire,Hoyle Casino Empire,0,2002,\N,\N,Fantasy,,
tt10176588,videoGame,Skate or Die: Bad 'N Rad,Skate or Die: Bad 'N Rad,0,1990,\N,\N,"Action,Sport",7.1,10.0
tt10183636,videoGame,Last Cloudia,Rasuto kuraudia,0,2019,\N,\N,"Action,Adventure,Fantasy",,
tt10186928,videoGame,Vader Immortal: A Star Wars VR Series - Episode I,Vader Immortal: A Star Wars VR Series - Episode I,0,2019,\N,60,Sci-Fi,8.0,222.0
tt10187004,videoGame,Cut the Rope,Cut the Rope,0,2010,\N,\N,\N,6.3,212.0
tt10187046,videoGame,Cut the Rope: Experiments,Cut the Rope: Experiments,0,2011,\N,\N,Adventure,6.1,28.0
tt10187086,videoGame,Cut the Rope: Time Travel,Cut the Rope: Time Travel,0,2013,\N,\N,Adventure,6.7,37.0
tt1018736,videoGame,Kingdom Hearts II: Final Mix+,Kingdom Hearts II: Final Mix+,0,2007,\N,\N,"Action,Adventure,Family",9.3,1353.0
tt10187770,videoGame,InkSplosion,InkSplosion,0,2018,\N,\N,Action,2.8,18.0
tt1018825,videoGame,Ratchet & Clank Future: Tools of Destruction,Ratchet & Clank Future: Tools of Destruction,0,2007,\N,\N,"Action,Adventure,Comedy",8.3,1260.0
tt10193962,videoGame,Super Wing Commander,Super Wing Commander,0,1994,\N,\N,"Action,Sci-Fi,War",,
tt10195312,videoGame,Rayman Raving Rabbids 2,Rayman Raving Rabbids 2,0,2007,\N,\N,"Comedy,Family,Fantasy",6.0,62.0
tt10195900,videoGame,Meitantei Konan rannâ: Shinjitsu eno kondakutâ,Meitantei Konan rannâ: Shinjitsu eno kondakutâ,0,2019,\N,\N,Action,,
tt10195904,videoGame,Yuragisou no Reinasan: Dororon onsen daikikou,Yuragisou no Reinasan: Dororon onsen daikikou,0,2019,\N,\N,Comedy,,
tt10195908,videoGame,Ambition Record,Anbishon rekôdo,0,2019,\N,\N,Adventure,,
tt10196096,videoGame,Wing Commander: Academy,Wing Commander: Academy,0,1993,\N,\N,"Action,Sci-Fi,War",,
tt10196276,videoGame,The Adventures of Arthur: The Legend of Excalibur,The Adventures of Arthur: The Legend of Excalibur,0,2019,\N,\N,"Adventure,Animation",,
tt10196370,videoGame,MindGym,MindGym,0,1997,\N,\N,Comedy,,
tt10198830,videoGame,They Came In Outer Space,They Came In Outer Space,0,2019,\N,\N,Comedy,,
tt1019902,videoGame,Command & Conquer: Red Alert - Counterstrike,Command & Conquer: Red Alert - Counterstrike,0,1997,\N,\N,"Action,Sci-Fi,War",7.4,142.0
tt1020024,videoGame,Soldier Elite,Gorky 02: Aurora Watching,0,2004,\N,\N,Action,4.4,11.0
tt1020025,videoGame,Gorky Zero: Beyond Honor,Gorky Zero: Beyond Honor,0,2004,\N,\N,Action,3.9,13.0
tt10202884,videoGame,Worms: Open Warfare,Worms: Open Warfare,0,2006,\N,\N,War,6.2,14.0
tt10202900,videoGame,Worms: Open Warfare 2,Worms: Open Warfare 2,0,2007,\N,\N,War,7.1,13.0
tt10203742,videoGame,Swamp Thing,Swamp Thing,0,1992,\N,\N,"Action,Adventure,Sci-Fi",6.6,18.0
tt1020539,videoGame,The Godfather: Blackhand Edition,The Godfather: Blackhand Edition,0,2007,\N,\N,"Action,Adventure,Crime",8.3,187.0
tt1020540,videoGame,The Godfather: The Don's Edition,The Godfather: The Don's Edition,0,2007,\N,\N,"Action,Crime,Drama",8.7,347.0
tt10208434,videoGame,Face Your Fears 2,Face Your Fears 2,0,2019,\N,\N,"Horror,Thriller",,
tt1020868,videoGame,Ankh,Ankh,0,2005,\N,\N,Adventure,6.7,23.0
tt1020988,videoGame,Radio Active,Radio Active,0,1994,\N,\N,"Game-Show,History,Music",,
tt10214222,videoGame,OSK,OSK,0,2019,\N,\N,"Action,Adventure",7.2,13.0
tt10217726,videoGame,A Bird Story,A Bird Story,0,2014,\N,\N,Adventure,6.6,69.0
tt10219388,videoGame,Rose of Winter,Rose of Winter,0,2016,\N,\N,Romance,,
tt10221530,videoGame,World War Toons: VR Arcade Experience,World War Toons: VR Arcade Experience,0,2019,\N,\N,Action,,
tt10221856,videoGame,Winx Club - Join The Club,Winx Club - Join The Club,0,2007,\N,\N,"Action,Adventure",6.9,10.0
tt10225186,videoGame,Gamer Girl,Gamer Girl,0,2020,\N,\N,Horror,,
tt10226250,videoGame,Skull and Bones,Skull and Bones,0,2024,\N,\N,"Action,Adventure",,
tt10227932,videoGame,Puyo Puyo Champions,Puyo Puyo Champions,0,2018,\N,\N,"Action,Family",6.9,8.0
tt10232634,videoGame,Boxboy! + Boxgirl!,Boxboy! + Boxgirl!,0,2019,\N,\N,Adventure,7.6,11.0
tt10232918,videoGame,Innovators World,Inobêtâzu wârudo,0,2019,\N,\N,\N,,
tt10232986,videoGame,Sound Shooting,Otoshû,0,2019,\N,\N,\N,,
tt10232992,videoGame,Neko sensha,Neko sensha,0,2019,\N,\N,Action,,
tt10232998,videoGame,Rasuto idea,Rasuto idea,0,2019,\N,\N,Action,,
tt10233004,videoGame,Attack on Titan: Tactics,Shingeki no kyojin: Takutikusu,0,2019,\N,\N,Action,4.5,20.0
tt10234064,videoGame,What Never Was,What Never Was,0,2019,\N,\N,Adventure,7.3,12.0
tt10235086,videoGame,Dawn of Magic,Dawn of Magic,0,2005,\N,\N,"Action,Fantasy,War",4.1,18.0
tt10235090,videoGame,Ultionus: A Tale of Petty Revenge,Ultionus: A Tale of Petty Revenge,0,2014,\N,\N,"Adventure,Sci-Fi",,
tt10235104,videoGame,The Vagrant,The Vagrant,0,2018,\N,\N,"Action,Adventure",,
tt10239846,videoGame,Breach,Breach,0,2019,\N,\N,Action,,
tt10243636,videoGame,The Seventh Gate,The Seventh Gate,0,2019,\N,\N,Mystery,,
tt10244028,videoGame,UglyDolls: An Imperfect Adventure,UglyDolls: An Imperfect Adventure,0,2019,\N,\N,"Action,Adventure",4.8,20.0
tt10244764,videoGame,Nintendo Labo Toy-Con 01: Variety Kit,Nintendo Labo Toy-Con 01: Variety Kit,0,2018,\N,\N,\N,5.8,13.0
tt10244768,videoGame,Nintendo Labo Toy-Con 02: Robot Kit,Nintendo Labo Toy-Con 02: Robot Kit,0,2018,\N,\N,\N,,
tt10244778,videoGame,Nintendo Labo Toy-Con 03: Vehicle Kit,Nintendo Labo Toy-Con 03: Vehicle Kit,0,2018,\N,\N,Adventure,5.9,8.0
tt10244790,videoGame,Nintendo Labo Toy-Con 04: VR Kit,Nintendo Labo Toy-Con 04: VR Kit,0,2019,\N,\N,\N,,
tt10245022,videoGame,Virtual Gridiron,Virtual Gridiron,0,2016,\N,\N,Sport,,
tt1024655,videoGame,Mage Knight: Destiny's Soldier,Mage Knight: Destiny's Soldier,0,2006,\N,\N,"Adventure,Fantasy",,
tt1024662,videoGame,Raiden III,Raiden III,0,2005,\N,\N,"Action,Sci-Fi,Thriller",7.2,31.0
tt1024665,videoGame,Ape Escape: On the Loose,Saru gecchu P,0,2005,\N,\N,Adventure,6.6,26.0
tt1024836,videoGame,The Con,The Con,0,2005,\N,\N,"Action,Crime",6.1,9.0
tt10249184,videoGame,Deemo,Deemo,0,2013,\N,\N,Music,7.9,25.0
tt1024918,videoGame,Saints Row 2,Saints Row 2,0,2008,\N,\N,"Action,Crime,Drama",8.0,3491.0
tt1024923,videoGame,Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,0,2008,\N,\N,"Action,Adventure,Fantasy",8.0,7856.0
tt10249446,videoGame,Deemo: The Last Recital,Deemo: The Last Recital,0,2015,\N,\N,Music,8.0,8.0
tt1024946,videoGame,Shrek the Third,Shrek the Third,0,2007,\N,\N,"Action,Adventure,Comedy",5.8,237.0
tt1024953,videoGame,Blue Dragon,Blue Dragon,0,2006,\N,\N,"Adventure,Fantasy",7.1,225.0
tt10250304,videoGame,Zombie Nation,Zombie Nation,0,1990,\N,\N,Action,5.3,10.0
tt10250370,videoGame,Gems of War,Gems of War,0,2014,\N,\N,"Action,Fantasy,Mystery",6.4,27.0
tt10250812,videoGame,Sophia Connector,Sofia konekuta,0,2019,\N,\N,Adventure,,
tt10250814,videoGame,Magatsu Wahrheit,Magatsu vâruhaito,0,2019,\N,\N,Adventure,,
tt10250818,videoGame,Caste Heaven,Kâsuto hevun,0,2019,\N,\N,\N,,
tt10250830,videoGame,Witch's Weapon,Witch's Weapon,0,2019,\N,\N,\N,,
tt10250834,videoGame,Kizuna apuri! Koiran Saika 4-ninshuu,Kizuna apuri! Koiran Saika 4-ninshuu,0,2019,\N,\N,Romance,,
tt10251548,videoGame,Sea Hero Quest,Sea Hero Quest,0,2016,\N,\N,"Action,Adventure",,
tt10254440,videoGame,RC Cars,RC Cars,0,2003,\N,\N,\N,6.0,10.0
tt10254450,videoGame,Car Mechanic Simulator 2015,Car Mechanic Simulator 2015,0,2015,\N,\N,Adventure,5.2,30.0
tt10254456,videoGame,PC Building Simulator,PC Building Simulator,0,2019,\N,\N,Adventure,6.0,78.0
tt10254498,videoGame,Game Over II,Game Over II,0,1987,\N,\N,"Action,Adventure",,
tt10254512,videoGame,Girlvania: Summer Lust,Girlvania: Summer Lust,0,2014,\N,\N,Romance,7.5,25.0
tt10254940,videoGame,Club Drive,Club Drive,0,1994,\N,\N,Sport,2.4,13.0
tt10256994,videoGame,Tanner's Technological Adventure,Tanner's Technological Adventure,0,2019,\N,\N,Adventure,,
tt10259924,videoGame,Invizimals: The Alliance,Invizimals: The Alliance,0,2014,\N,\N,Sci-Fi,,
tt10260366,videoGame,Proze: Enlightenment,Proze: Enlightenment,0,2019,\N,\N,Adventure,,
tt10260958,videoGame,Goddesses CDROM,Goddesses CDROM,0,2000,\N,\N,History,,
tt10263184,videoGame,Sarah's Secret,Sarah's Secret,0,2019,\N,\N,Romance,6.6,9.0
tt10263272,videoGame,The Silent Truth,The Silent Truth,0,2018,\N,\N,Crime,,
tt10264494,videoGame,Pocket Soccer,Pocket Soccer,0,2001,\N,\N,Sport,,
tt10264588,videoGame,Irozuki Chinkuru no Koi no Barûn Torippu,Irozuki Chinkuru no Koi no Barûn Torippu,0,2009,\N,\N,Romance,,
tt10264610,videoGame,Tingle's Balloon Fight DS,Chinkuru no Barûn Faito DS,0,2007,\N,\N,\N,,
